fips_code,county,state,customers_out,run_start_time
12021,Collier,Florida,212513,2022-09-29 05:00:00
12023,Columbia,Florida,184,2022-09-29 05:00:00
12027,DeSoto,Florida,17710,2022-09-29 05:00:00
12029,Dixie,Florida,24,2022-09-29 05:00:00
12031,Duval,Florida,2232,2022-09-29 05:00:00
12033,Escambia,Florida,2,2022-09-29 05:00:00
12035,Flagler,Florida,4030,2022-09-29 05:00:00
12041,Gilchrist,Florida,81,2022-09-29 05:00:00
12043,Glades,Florida,3150,2022-09-29 05:00:00
12047,Hamilton,Florida,121,2022-09-29 05:00:00
12049,Hardee,Florida,30,2022-09-29 05:00:00
12051,Hendry,Florida,6581,2022-09-29 05:00:00
12053,Hernando,Florida,435,2022-09-29 05:00:00
12055,Highlands,Florida,47136,2022-09-29 05:00:00
12057,Hillsborough,Florida,204845,2022-09-29 05:00:00
12059,Holmes,Florida,0,2022-09-29 05:00:00
12061,Indian River,Florida,19230,2022-09-29 05:00:00
12063,Jackson,Florida,0,2022-09-29 05:00:00
12067,Lafayette,Florida,32,2022-09-29 05:00:00
12069,Lake,Florida,16507,2022-09-29 05:00:00
12071,Lee,Florida,434575,2022-09-29 05:00:00
12073,Leon,Florida,9,2022-09-29 05:00:00
12075,Levy,Florida,635,2022-09-29 05:00:00
12081,Manatee,Florida,137390,2022-09-29 05:00:00
12083,Marion,Florida,3228,2022-09-29 05:00:00
12085,Martin,Florida,6510,2022-09-29 05:00:00
12086,Miami-Dade,Florida,9040,2022-09-29 05:00:00
12087,Monroe,Florida,579,2022-09-29 05:00:00
12089,Nassau,Florida,20,2022-09-29 05:00:00
12091,Okaloosa,Florida,0,2022-09-29 05:00:00
12093,Okeechobee,Florida,17050,2022-09-29 05:00:00
12095,Orange,Florida,51948,2022-09-29 05:00:00
12097,Osceola,Florida,11322,2022-09-29 05:00:00
12099,Palm Beach,Florida,17520,2022-09-29 05:00:00
12101,Pasco,Florida,26819,2022-09-29 05:00:00
12103,Pinellas,Florida,188526,2022-09-29 05:00:00
12105,Polk,Florida,153756,2022-09-29 05:00:00
12107,Putnam,Florida,394,2022-09-29 05:00:00
12113,Santa Rosa,Florida,0,2022-09-29 05:00:00
12115,Sarasota,Florida,256420,2022-09-29 05:00:00
12117,Seminole,Florida,42550,2022-09-29 05:00:00
12109,St. Johns,Florida,2518,2022-09-29 05:00:00
12111,St. Lucie,Florida,22586,2022-09-29 05:00:00
12119,Sumter,Florida,1668,2022-09-29 05:00:00
12121,Suwannee,Florida,115,2022-09-29 05:00:00
12125,Union,Florida,49,2022-09-29 05:00:00
12127,Volusia,Florida,38597,2022-09-29 05:00:00
12131,Walton,Florida,0,2022-09-29 05:00:00
12133,Washington,Florida,0,2022-09-29 05:00:00
12001,Alachua,Florida,881,2022-09-29 05:15:00
12003,Baker,Florida,401,2022-09-29 05:15:00
12005,Bay,Florida,0,2022-09-29 05:15:00
12007,Bradford,Florida,90,2022-09-29 05:15:00
12009,Brevard,Florida,31581,2022-09-29 05:15:00
12011,Broward,Florida,5272,2022-09-29 05:15:00
12013,Calhoun,Florida,0,2022-09-29 05:15:00
12015,Charlotte,Florida,125478,2022-09-29 05:15:00
12017,Citrus,Florida,466,2022-09-29 05:15:00
12019,Clay,Florida,48,2022-09-29 05:15:00
12021,Collier,Florida,212513,2022-09-29 05:15:00
12023,Columbia,Florida,696,2022-09-29 05:15:00
12027,DeSoto,Florida,17710,2022-09-29 05:15:00
12029,Dixie,Florida,46,2022-09-29 05:15:00
12031,Duval,Florida,3001,2022-09-29 05:15:00
12033,Escambia,Florida,2,2022-09-29 05:15:00
12035,Flagler,Florida,4057,2022-09-29 05:15:00
12041,Gilchrist,Florida,81,2022-09-29 05:15:00
12043,Glades,Florida,3150,2022-09-29 05:15:00
12047,Hamilton,Florida,121,2022-09-29 05:15:00
12049,Hardee,Florida,30,2022-09-29 05:15:00
12051,Hendry,Florida,6581,2022-09-29 05:15:00
12053,Hernando,Florida,591,2022-09-29 05:15:00
12055,Highlands,Florida,47152,2022-09-29 05:15:00
12057,Hillsborough,Florida,205629,2022-09-29 05:15:00
12059,Holmes,Florida,0,2022-09-29 05:15:00
12061,Indian River,Florida,19230,2022-09-29 05:15:00
12063,Jackson,Florida,0,2022-09-29 05:15:00
12067,Lafayette,Florida,14,2022-09-29 05:15:00
12069,Lake,Florida,17142,2022-09-29 05:15:00
12071,Lee,Florida,434575,2022-09-29 05:15:00
12075,Levy,Florida,679,2022-09-29 05:15:00
12081,Manatee,Florida,137390,2022-09-29 05:15:00
12083,Marion,Florida,2432,2022-09-29 05:15:00
12085,Martin,Florida,6510,2022-09-29 05:15:00
12086,Miami-Dade,Florida,9040,2022-09-29 05:15:00
12087,Monroe,Florida,579,2022-09-29 05:15:00
12089,Nassau,Florida,20,2022-09-29 05:15:00
12091,Okaloosa,Florida,0,2022-09-29 05:15:00
12093,Okeechobee,Florida,17050,2022-09-29 05:15:00
12095,Orange,Florida,56901,2022-09-29 05:15:00
12097,Osceola,Florida,11357,2022-09-29 05:15:00
12099,Palm Beach,Florida,17520,2022-09-29 05:15:00
12101,Pasco,Florida,28278,2022-09-29 05:15:00
12103,Pinellas,Florida,188290,2022-09-29 05:15:00
12105,Polk,Florida,157944,2022-09-29 05:15:00
12107,Putnam,Florida,381,2022-09-29 05:15:00
12113,Santa Rosa,Florida,0,2022-09-29 05:15:00
12115,Sarasota,Florida,256420,2022-09-29 05:15:00
12117,Seminole,Florida,44603,2022-09-29 05:15:00
12109,St. Johns,Florida,2518,2022-09-29 05:15:00
12111,St. Lucie,Florida,22588,2022-09-29 05:15:00
12119,Sumter,Florida,2200,2022-09-29 05:15:00
12121,Suwannee,Florida,115,2022-09-29 05:15:00
12125,Union,Florida,22,2022-09-29 05:15:00
12127,Volusia,Florida,40103,2022-09-29 05:15:00
12131,Walton,Florida,0,2022-09-29 05:15:00
12133,Washington,Florida,0,2022-09-29 05:15:00
12001,Alachua,Florida,882,2022-09-29 05:30:00
12003,Baker,Florida,401,2022-09-29 05:30:00
12005,Bay,Florida,0,2022-09-29 05:30:00
12007,Bradford,Florida,90,2022-09-29 05:30:00
12009,Brevard,Florida,31581,2022-09-29 05:30:00
12011,Broward,Florida,5272,2022-09-29 05:30:00
12013,Calhoun,Florida,0,2022-09-29 05:30:00
12015,Charlotte,Florida,125478,2022-09-29 05:30:00
12017,Citrus,Florida,465,2022-09-29 05:30:00
12019,Clay,Florida,48,2022-09-29 05:30:00
12021,Collier,Florida,212513,2022-09-29 05:30:00
12023,Columbia,Florida,661,2022-09-29 05:30:00
12027,DeSoto,Florida,17710,2022-09-29 05:30:00
12029,Dixie,Florida,68,2022-09-29 05:30:00
12031,Duval,Florida,1697,2022-09-29 05:30:00
12033,Escambia,Florida,2,2022-09-29 05:30:00
12035,Flagler,Florida,4057,2022-09-29 05:30:00
12041,Gilchrist,Florida,81,2022-09-29 05:30:00
12043,Glades,Florida,3150,2022-09-29 05:30:00
12047,Hamilton,Florida,121,2022-09-29 05:30:00
12049,Hardee,Florida,30,2022-09-29 05:30:00
12051,Hendry,Florida,6581,2022-09-29 05:30:00
12053,Hernando,Florida,527,2022-09-29 05:30:00
12055,Highlands,Florida,47280,2022-09-29 05:30:00
12057,Hillsborough,Florida,210106,2022-09-29 05:30:00
12059,Holmes,Florida,0,2022-09-29 05:30:00
12061,Indian River,Florida,19230,2022-09-29 05:30:00
12063,Jackson,Florida,0,2022-09-29 05:30:00
12067,Lafayette,Florida,14,2022-09-29 05:30:00
12069,Lake,Florida,17795,2022-09-29 05:30:00
12071,Lee,Florida,434591,2022-09-29 05:30:00
12075,Levy,Florida,702,2022-09-29 05:30:00
12081,Manatee,Florida,137390,2022-09-29 05:30:00
12083,Marion,Florida,2591,2022-09-29 05:30:00
12085,Martin,Florida,6510,2022-09-29 05:30:00
12086,Miami-Dade,Florida,9040,2022-09-29 05:30:00
12087,Monroe,Florida,579,2022-09-29 05:30:00
12089,Nassau,Florida,20,2022-09-29 05:30:00
12091,Okaloosa,Florida,0,2022-09-29 05:30:00
12093,Okeechobee,Florida,17050,2022-09-29 05:30:00
12095,Orange,Florida,58673,2022-09-29 05:30:00
12097,Osceola,Florida,11617,2022-09-29 05:30:00
12099,Palm Beach,Florida,17520,2022-09-29 05:30:00
12101,Pasco,Florida,28147,2022-09-29 05:30:00
12103,Pinellas,Florida,184834,2022-09-29 05:30:00
12105,Polk,Florida,159317,2022-09-29 05:30:00
12107,Putnam,Florida,381,2022-09-29 05:30:00
12113,Santa Rosa,Florida,0,2022-09-29 05:30:00
12115,Sarasota,Florida,256420,2022-09-29 05:30:00
12117,Seminole,Florida,44606,2022-09-29 05:30:00
12109,St. Johns,Florida,2518,2022-09-29 05:30:00
12111,St. Lucie,Florida,22595,2022-09-29 05:30:00
12119,Sumter,Florida,1467,2022-09-29 05:30:00
12121,Suwannee,Florida,115,2022-09-29 05:30:00
12125,Union,Florida,22,2022-09-29 05:30:00
12127,Volusia,Florida,41213,2022-09-29 05:30:00
12131,Walton,Florida,0,2022-09-29 05:30:00
12133,Washington,Florida,0,2022-09-29 05:30:00
12001,Alachua,Florida,1119,2022-09-29 05:45:00
12003,Baker,Florida,402,2022-09-29 05:45:00
12005,Bay,Florida,0,2022-09-29 05:45:00
12007,Bradford,Florida,90,2022-09-29 05:45:00
12009,Brevard,Florida,31581,2022-09-29 05:45:00
12011,Broward,Florida,5272,2022-09-29 05:45:00
12013,Calhoun,Florida,0,2022-09-29 05:45:00
12015,Charlotte,Florida,125478,2022-09-29 05:45:00
12017,Citrus,Florida,465,2022-09-29 05:45:00
12019,Clay,Florida,34,2022-09-29 05:45:00
12021,Collier,Florida,212513,2022-09-29 05:45:00
12023,Columbia,Florida,1192,2022-09-29 05:45:00
12027,DeSoto,Florida,17710,2022-09-29 05:45:00
12029,Dixie,Florida,67,2022-09-29 05:45:00
12031,Duval,Florida,1695,2022-09-29 05:45:00
12033,Escambia,Florida,2,2022-09-29 05:45:00
12035,Flagler,Florida,4060,2022-09-29 05:45:00
12041,Gilchrist,Florida,82,2022-09-29 05:45:00
12043,Glades,Florida,3150,2022-09-29 05:45:00
12047,Hamilton,Florida,121,2022-09-29 05:45:00
12049,Hardee,Florida,30,2022-09-29 05:45:00
12051,Hendry,Florida,6581,2022-09-29 05:45:00
12053,Hernando,Florida,536,2022-09-29 05:45:00
12055,Highlands,Florida,47282,2022-09-29 05:45:00
12057,Hillsborough,Florida,211518,2022-09-29 05:45:00
12059,Holmes,Florida,0,2022-09-29 05:45:00
12061,Indian River,Florida,19230,2022-09-29 05:45:00
12063,Jackson,Florida,0,2022-09-29 05:45:00
12067,Lafayette,Florida,14,2022-09-29 05:45:00
12069,Lake,Florida,18801,2022-09-29 05:45:00
12071,Lee,Florida,434592,2022-09-29 05:45:00
12075,Levy,Florida,701,2022-09-29 05:45:00
12077,Liberty,Florida,1,2022-09-29 05:45:00
12081,Manatee,Florida,137390,2022-09-29 05:45:00
12083,Marion,Florida,2601,2022-09-29 05:45:00
12085,Martin,Florida,6510,2022-09-29 05:45:00
12086,Miami-Dade,Florida,9040,2022-09-29 05:45:00
12087,Monroe,Florida,579,2022-09-29 05:45:00
12089,Nassau,Florida,20,2022-09-29 05:45:00
12091,Okaloosa,Florida,0,2022-09-29 05:45:00
12093,Okeechobee,Florida,17050,2022-09-29 05:45:00
12095,Orange,Florida,59569,2022-09-29 05:45:00
12097,Osceola,Florida,11629,2022-09-29 05:45:00
12099,Palm Beach,Florida,17520,2022-09-29 05:45:00
12101,Pasco,Florida,28225,2022-09-29 05:45:00
12103,Pinellas,Florida,185897,2022-09-29 05:45:00
12105,Polk,Florida,167160,2022-09-29 05:45:00
12107,Putnam,Florida,354,2022-09-29 05:45:00
12113,Santa Rosa,Florida,0,2022-09-29 05:45:00
12115,Sarasota,Florida,256420,2022-09-29 05:45:00
12117,Seminole,Florida,46267,2022-09-29 05:45:00
12109,St. Johns,Florida,2518,2022-09-29 05:45:00
12111,St. Lucie,Florida,22596,2022-09-29 05:45:00
12119,Sumter,Florida,1499,2022-09-29 05:45:00
12121,Suwannee,Florida,803,2022-09-29 05:45:00
12125,Union,Florida,22,2022-09-29 05:45:00
12127,Volusia,Florida,42480,2022-09-29 05:45:00
12131,Walton,Florida,0,2022-09-29 05:45:00
12133,Washington,Florida,0,2022-09-29 05:45:00
12001,Alachua,Florida,1117,2022-09-29 06:00:00
12003,Baker,Florida,402,2022-09-29 06:00:00
12005,Bay,Florida,0,2022-09-29 06:00:00
12007,Bradford,Florida,90,2022-09-29 06:00:00
12009,Brevard,Florida,52871,2022-09-29 06:00:00
12011,Broward,Florida,4562,2022-09-29 06:00:00
12013,Calhoun,Florida,0,2022-09-29 06:00:00
12015,Charlotte,Florida,125478,2022-09-29 06:00:00
12017,Citrus,Florida,466,2022-09-29 06:00:00
12019,Clay,Florida,134,2022-09-29 06:00:00
12021,Collier,Florida,208893,2022-09-29 06:00:00
12023,Columbia,Florida,1051,2022-09-29 06:00:00
12027,DeSoto,Florida,17710,2022-09-29 06:00:00
12029,Dixie,Florida,67,2022-09-29 06:00:00
12031,Duval,Florida,2506,2022-09-29 06:00:00
12033,Escambia,Florida,2,2022-09-29 06:00:00
12035,Flagler,Florida,4090,2022-09-29 06:00:00
12041,Gilchrist,Florida,110,2022-09-29 06:00:00
12043,Glades,Florida,3150,2022-09-29 06:00:00
12047,Hamilton,Florida,121,2022-09-29 06:00:00
12049,Hardee,Florida,30,2022-09-29 06:00:00
12051,Hendry,Florida,6711,2022-09-29 06:00:00
12053,Hernando,Florida,547,2022-09-29 06:00:00
12055,Highlands,Florida,47283,2022-09-29 06:00:00
12057,Hillsborough,Florida,213275,2022-09-29 06:00:00
12059,Holmes,Florida,0,2022-09-29 06:00:00
12061,Indian River,Florida,21940,2022-09-29 06:00:00
12063,Jackson,Florida,0,2022-09-29 06:00:00
12067,Lafayette,Florida,14,2022-09-29 06:00:00
12069,Lake,Florida,18905,2022-09-29 06:00:00
12071,Lee,Florida,425713,2022-09-29 06:00:00
12075,Levy,Florida,701,2022-09-29 06:00:00
12077,Liberty,Florida,1,2022-09-29 06:00:00
12081,Manatee,Florida,137400,2022-09-29 06:00:00
12083,Marion,Florida,1341,2022-09-29 06:00:00
12085,Martin,Florida,7720,2022-09-29 06:00:00
12086,Miami-Dade,Florida,8080,2022-09-29 06:00:00
12087,Monroe,Florida,579,2022-09-29 06:00:00
12089,Nassau,Florida,20,2022-09-29 06:00:00
12091,Okaloosa,Florida,0,2022-09-29 06:00:00
12093,Okeechobee,Florida,17430,2022-09-29 06:00:00
12095,Orange,Florida,61715,2022-09-29 06:00:00
12097,Osceola,Florida,11632,2022-09-29 06:00:00
12099,Palm Beach,Florida,14940,2022-09-29 06:00:00
12101,Pasco,Florida,28327,2022-09-29 06:00:00
12103,Pinellas,Florida,186011,2022-09-29 06:00:00
12105,Polk,Florida,161905,2022-09-29 06:00:00
12107,Putnam,Florida,1133,2022-09-29 06:00:00
12113,Santa Rosa,Florida,0,2022-09-29 06:00:00
12115,Sarasota,Florida,257140,2022-09-29 06:00:00
12117,Seminole,Florida,50298,2022-09-29 06:00:00
12109,St. Johns,Florida,8048,2022-09-29 06:00:00
12111,St. Lucie,Florida,27611,2022-09-29 06:00:00
12119,Sumter,Florida,1538,2022-09-29 06:00:00
12121,Suwannee,Florida,123,2022-09-29 06:00:00
12125,Union,Florida,22,2022-09-29 06:00:00
12127,Volusia,Florida,48895,2022-09-29 06:00:00
12131,Walton,Florida,0,2022-09-29 06:00:00
12133,Washington,Florida,0,2022-09-29 06:00:00
12001,Alachua,Florida,1670,2022-09-29 06:15:00
12003,Baker,Florida,379,2022-09-29 06:15:00
12005,Bay,Florida,0,2022-09-29 06:15:00
12007,Bradford,Florida,90,2022-09-29 06:15:00
12009,Brevard,Florida,52871,2022-09-29 06:15:00
12011,Broward,Florida,4562,2022-09-29 06:15:00
12013,Calhoun,Florida,0,2022-09-29 06:15:00
12015,Charlotte,Florida,125478,2022-09-29 06:15:00
12017,Citrus,Florida,395,2022-09-29 06:15:00
12019,Clay,Florida,144,2022-09-29 06:15:00
12021,Collier,Florida,208955,2022-09-29 06:15:00
12023,Columbia,Florida,258,2022-09-29 06:15:00
12027,DeSoto,Florida,17710,2022-09-29 06:15:00
12029,Dixie,Florida,67,2022-09-29 06:15:00
12031,Duval,Florida,4777,2022-09-29 06:15:00
12033,Escambia,Florida,0,2022-09-29 06:15:00
12035,Flagler,Florida,4090,2022-09-29 06:15:00
12039,Gadsden,Florida,0,2022-09-29 06:15:00
12041,Gilchrist,Florida,123,2022-09-29 06:15:00
12043,Glades,Florida,3150,2022-09-29 06:15:00
12047,Hamilton,Florida,121,2022-09-29 06:15:00
12049,Hardee,Florida,30,2022-09-29 06:15:00
12051,Hendry,Florida,6711,2022-09-29 06:15:00
12053,Hernando,Florida,676,2022-09-29 06:15:00
12055,Highlands,Florida,47285,2022-09-29 06:15:00
12057,Hillsborough,Florida,213469,2022-09-29 06:15:00
12059,Holmes,Florida,0,2022-09-29 06:15:00
12061,Indian River,Florida,21940,2022-09-29 06:15:00
12063,Jackson,Florida,0,2022-09-29 06:15:00
12067,Lafayette,Florida,14,2022-09-29 06:15:00
12069,Lake,Florida,19465,2022-09-29 06:15:00
12071,Lee,Florida,425716,2022-09-29 06:15:00
12073,Leon,Florida,0,2022-09-29 06:15:00
12075,Levy,Florida,735,2022-09-29 06:15:00
12077,Liberty,Florida,1,2022-09-29 06:15:00
12081,Manatee,Florida,137400,2022-09-29 06:15:00
12083,Marion,Florida,3481,2022-09-29 06:15:00
12085,Martin,Florida,7720,2022-09-29 06:15:00
12086,Miami-Dade,Florida,8080,2022-09-29 06:15:00
12087,Monroe,Florida,579,2022-09-29 06:15:00
12089,Nassau,Florida,28,2022-09-29 06:15:00
12091,Okaloosa,Florida,0,2022-09-29 06:15:00
12093,Okeechobee,Florida,17430,2022-09-29 06:15:00
12095,Orange,Florida,70169,2022-09-29 06:15:00
12097,Osceola,Florida,15138,2022-09-29 06:15:00
12099,Palm Beach,Florida,14940,2022-09-29 06:15:00
12101,Pasco,Florida,28747,2022-09-29 06:15:00
12103,Pinellas,Florida,188118,2022-09-29 06:15:00
12105,Polk,Florida,183850,2022-09-29 06:15:00
12107,Putnam,Florida,1164,2022-09-29 06:15:00
12113,Santa Rosa,Florida,0,2022-09-29 06:15:00
12115,Sarasota,Florida,257140,2022-09-29 06:15:00
12117,Seminole,Florida,52836,2022-09-29 06:15:00
12109,St. Johns,Florida,8048,2022-09-29 06:15:00
12111,St. Lucie,Florida,27613,2022-09-29 06:15:00
12119,Sumter,Florida,1917,2022-09-29 06:15:00
12121,Suwannee,Florida,148,2022-09-29 06:15:00
12125,Union,Florida,22,2022-09-29 06:15:00
12127,Volusia,Florida,49670,2022-09-29 06:15:00
12131,Walton,Florida,0,2022-09-29 06:15:00
12133,Washington,Florida,0,2022-09-29 06:15:00
12001,Alachua,Florida,1671,2022-09-29 06:30:00
12003,Baker,Florida,379,2022-09-29 06:30:00
12005,Bay,Florida,0,2022-09-29 06:30:00
12007,Bradford,Florida,90,2022-09-29 06:30:00
12009,Brevard,Florida,52871,2022-09-29 06:30:00
12011,Broward,Florida,4562,2022-09-29 06:30:00
12013,Calhoun,Florida,0,2022-09-29 06:30:00
12015,Charlotte,Florida,125478,2022-09-29 06:30:00
12017,Citrus,Florida,968,2022-09-29 06:30:00
12019,Clay,Florida,144,2022-09-29 06:30:00
12021,Collier,Florida,208955,2022-09-29 06:30:00
12023,Columbia,Florida,465,2022-09-29 06:30:00
12027,DeSoto,Florida,17710,2022-09-29 06:30:00
12029,Dixie,Florida,78,2022-09-29 06:30:00
12031,Duval,Florida,4882,2022-09-29 06:30:00
12033,Escambia,Florida,0,2022-09-29 06:30:00
12035,Flagler,Florida,4090,2022-09-29 06:30:00
12039,Gadsden,Florida,0,2022-09-29 06:30:00
12041,Gilchrist,Florida,123,2022-09-29 06:30:00
12043,Glades,Florida,3150,2022-09-29 06:30:00
12047,Hamilton,Florida,121,2022-09-29 06:30:00
12049,Hardee,Florida,30,2022-09-29 06:30:00
12051,Hendry,Florida,6711,2022-09-29 06:30:00
12053,Hernando,Florida,595,2022-09-29 06:30:00
12055,Highlands,Florida,47286,2022-09-29 06:30:00
12057,Hillsborough,Florida,214018,2022-09-29 06:30:00
12059,Holmes,Florida,0,2022-09-29 06:30:00
12061,Indian River,Florida,21940,2022-09-29 06:30:00
12063,Jackson,Florida,0,2022-09-29 06:30:00
12067,Lafayette,Florida,7,2022-09-29 06:30:00
12069,Lake,Florida,19471,2022-09-29 06:30:00
12071,Lee,Florida,425717,2022-09-29 06:30:00
12073,Leon,Florida,0,2022-09-29 06:30:00
12075,Levy,Florida,736,2022-09-29 06:30:00
12077,Liberty,Florida,1,2022-09-29 06:30:00
12081,Manatee,Florida,137400,2022-09-29 06:30:00
12083,Marion,Florida,3520,2022-09-29 06:30:00
12085,Martin,Florida,7720,2022-09-29 06:30:00
12086,Miami-Dade,Florida,8080,2022-09-29 06:30:00
12087,Monroe,Florida,586,2022-09-29 06:30:00
12089,Nassau,Florida,28,2022-09-29 06:30:00
12091,Okaloosa,Florida,0,2022-09-29 06:30:00
12093,Okeechobee,Florida,17430,2022-09-29 06:30:00
12095,Orange,Florida,70683,2022-09-29 06:30:00
12097,Osceola,Florida,23085,2022-09-29 06:30:00
12099,Palm Beach,Florida,14940,2022-09-29 06:30:00
12101,Pasco,Florida,28753,2022-09-29 06:30:00
12103,Pinellas,Florida,188224,2022-09-29 06:30:00
12105,Polk,Florida,186487,2022-09-29 06:30:00
12107,Putnam,Florida,1173,2022-09-29 06:30:00
12113,Santa Rosa,Florida,0,2022-09-29 06:30:00
12115,Sarasota,Florida,257140,2022-09-29 06:30:00
12117,Seminole,Florida,54290,2022-09-29 06:30:00
12109,St. Johns,Florida,8048,2022-09-29 06:30:00
12111,St. Lucie,Florida,27619,2022-09-29 06:30:00
12119,Sumter,Florida,1922,2022-09-29 06:30:00
12121,Suwannee,Florida,121,2022-09-29 06:30:00
12125,Union,Florida,22,2022-09-29 06:30:00
12127,Volusia,Florida,49709,2022-09-29 06:30:00
12131,Walton,Florida,0,2022-09-29 06:30:00
12133,Washington,Florida,0,2022-09-29 06:30:00
12001,Alachua,Florida,1713,2022-09-29 06:45:00
12003,Baker,Florida,379,2022-09-29 06:45:00
12005,Bay,Florida,0,2022-09-29 06:45:00
12007,Bradford,Florida,90,2022-09-29 06:45:00
12009,Brevard,Florida,52871,2022-09-29 06:45:00
12011,Broward,Florida,4562,2022-09-29 06:45:00
12013,Calhoun,Florida,0,2022-09-29 06:45:00
12015,Charlotte,Florida,125478,2022-09-29 06:45:00
12017,Citrus,Florida,1100,2022-09-29 06:45:00
12019,Clay,Florida,134,2022-09-29 06:45:00
12021,Collier,Florida,208955,2022-09-29 06:45:00
12023,Columbia,Florida,1460,2022-09-29 06:45:00
12027,DeSoto,Florida,17710,2022-09-29 06:45:00
12029,Dixie,Florida,78,2022-09-29 06:45:00
12031,Duval,Florida,4867,2022-09-29 06:45:00
12033,Escambia,Florida,0,2022-09-29 06:45:00
12035,Flagler,Florida,4090,2022-09-29 06:45:00
12039,Gadsden,Florida,0,2022-09-29 06:45:00
12041,Gilchrist,Florida,135,2022-09-29 06:45:00
12043,Glades,Florida,3150,2022-09-29 06:45:00
12047,Hamilton,Florida,121,2022-09-29 06:45:00
12049,Hardee,Florida,30,2022-09-29 06:45:00
12051,Hendry,Florida,6711,2022-09-29 06:45:00
12053,Hernando,Florida,594,2022-09-29 06:45:00
12055,Highlands,Florida,47434,2022-09-29 06:45:00
12057,Hillsborough,Florida,214254,2022-09-29 06:45:00
12059,Holmes,Florida,0,2022-09-29 06:45:00
12061,Indian River,Florida,21940,2022-09-29 06:45:00
12063,Jackson,Florida,0,2022-09-29 06:45:00
12067,Lafayette,Florida,7,2022-09-29 06:45:00
12069,Lake,Florida,20179,2022-09-29 06:45:00
12071,Lee,Florida,425717,2022-09-29 06:45:00
12073,Leon,Florida,0,2022-09-29 06:45:00
12075,Levy,Florida,849,2022-09-29 06:45:00
12077,Liberty,Florida,1,2022-09-29 06:45:00
12081,Manatee,Florida,137400,2022-09-29 06:45:00
12083,Marion,Florida,3622,2022-09-29 06:45:00
12085,Martin,Florida,7720,2022-09-29 06:45:00
12086,Miami-Dade,Florida,8080,2022-09-29 06:45:00
12087,Monroe,Florida,586,2022-09-29 06:45:00
12089,Nassau,Florida,31,2022-09-29 06:45:00
12091,Okaloosa,Florida,0,2022-09-29 06:45:00
12093,Okeechobee,Florida,17430,2022-09-29 06:45:00
12095,Orange,Florida,79832,2022-09-29 06:45:00
12097,Osceola,Florida,23137,2022-09-29 06:45:00
12099,Palm Beach,Florida,14940,2022-09-29 06:45:00
12101,Pasco,Florida,29348,2022-09-29 06:45:00
12103,Pinellas,Florida,189525,2022-09-29 06:45:00
12105,Polk,Florida,188131,2022-09-29 06:45:00
12107,Putnam,Florida,1329,2022-09-29 06:45:00
12113,Santa Rosa,Florida,0,2022-09-29 06:45:00
12115,Sarasota,Florida,257140,2022-09-29 06:45:00
12117,Seminole,Florida,55905,2022-09-29 06:45:00
12109,St. Johns,Florida,8048,2022-09-29 06:45:00
12111,St. Lucie,Florida,27621,2022-09-29 06:45:00
12119,Sumter,Florida,1960,2022-09-29 06:45:00
12121,Suwannee,Florida,150,2022-09-29 06:45:00
12125,Union,Florida,22,2022-09-29 06:45:00
12127,Volusia,Florida,49751,2022-09-29 06:45:00
12131,Walton,Florida,0,2022-09-29 06:45:00
12133,Washington,Florida,0,2022-09-29 06:45:00
12001,Alachua,Florida,2671,2022-09-29 07:00:00
12003,Baker,Florida,369,2022-09-29 07:00:00
12005,Bay,Florida,0,2022-09-29 07:00:00
12007,Bradford,Florida,90,2022-09-29 07:00:00
12009,Brevard,Florida,72361,2022-09-29 07:00:00
12011,Broward,Florida,4412,2022-09-29 07:00:00
12013,Calhoun,Florida,0,2022-09-29 07:00:00
12015,Charlotte,Florida,118268,2022-09-29 07:00:00
12017,Citrus,Florida,1102,2022-09-29 07:00:00
12019,Clay,Florida,134,2022-09-29 07:00:00
12021,Collier,Florida,204156,2022-09-29 07:00:00
12023,Columbia,Florida,1490,2022-09-29 07:00:00
12027,DeSoto,Florida,16060,2022-09-29 07:00:00
12029,Dixie,Florida,78,2022-09-29 07:00:00
12031,Duval,Florida,2814,2022-09-29 07:00:00
12033,Escambia,Florida,0,2022-09-29 07:00:00
12035,Flagler,Florida,7750,2022-09-29 07:00:00
12041,Gilchrist,Florida,218,2022-09-29 07:00:00
12043,Glades,Florida,3150,2022-09-29 07:00:00
12047,Hamilton,Florida,121,2022-09-29 07:00:00
12049,Hardee,Florida,30,2022-09-29 07:00:00
12051,Hendry,Florida,6711,2022-09-29 07:00:00
12053,Hernando,Florida,595,2022-09-29 07:00:00
12055,Highlands,Florida,47436,2022-09-29 07:00:00
12057,Hillsborough,Florida,211504,2022-09-29 07:00:00
12059,Holmes,Florida,0,2022-09-29 07:00:00
12061,Indian River,Florida,24630,2022-09-29 07:00:00
12063,Jackson,Florida,0,2022-09-29 07:00:00
12067,Lafayette,Florida,7,2022-09-29 07:00:00
12069,Lake,Florida,20338,2022-09-29 07:00:00
12071,Lee,Florida,420847,2022-09-29 07:00:00
12075,Levy,Florida,922,2022-09-29 07:00:00
12077,Liberty,Florida,1,2022-09-29 07:00:00
12081,Manatee,Florida,137480,2022-09-29 07:00:00
12083,Marion,Florida,3700,2022-09-29 07:00:00
12085,Martin,Florida,10210,2022-09-29 07:00:00
12086,Miami-Dade,Florida,7780,2022-09-29 07:00:00
12087,Monroe,Florida,586,2022-09-29 07:00:00
