wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster,vtec_year
MKX,2022-09-25 23:11,2022-09-26 00:45,2022-09-25 23:11,202209260045,MA,P,W,51,NEW,,4020.237066561339,2022-09-25 23:11,,,,,False,2022-09-25 23:11,2022-09-26 00:28,40.0,0.75,,,202209252311-KMKX-WHUS53-SMWMKX,PATTERSON,2022
EPZ,2022-09-26 14:44,2022-09-26 15:05,2022-09-26 14:44,202209261745,FA,P,Y,557,NEW,,547.7964206316109,2022-09-26 14:44,00000,N,ER,OO,False,2022-09-26 14:44,2022-09-26 15:05,,,,,202209261444-KEPZ-WGUS84-FLSEPZ,JD,2022
GUM,2022-09-24 13:38,2022-09-24 14:26,2022-09-24 13:38,202209241500,FF,P,W,4,NEW,,61.91004849016127,2022-09-24 13:38,00000,0,ER,OO,False,2022-09-24 13:38,2022-09-24 14:26,,,,,202209241338-PGUM-WGMY50-FFWGUM,EP,2022
CRP,2022-09-26 21:38,2022-09-26 22:30,2022-09-26 21:38,202209262230,MA,P,W,38,NEW,,861.7454923937969,2022-09-26 21:38,,,,,False,2022-09-26 21:38,2022-09-26 22:30,34.0,0.0,,,202209262138-KCRP-WHUS54-SMWCRP,TE,2022
BUF,2022-09-27 14:42,2022-09-27 16:45,2022-09-27 14:42,202209271645,MA,P,W,113,NEW,,2451.0552362954654,2022-09-27 14:42,,,,,False,2022-09-27 14:42,2022-09-27 15:57,34.0,0.75,,,202209271442-KBUF-WHUS51-SMWBUF,Hitchcock,2022
AKQ,2022-09-25 20:55,2022-09-25 21:45,2022-09-25 20:55,202209252145,SV,P,W,259,NEW,,3466.936440505541,2022-09-25 20:55,,,,,False,2022-09-25 20:55,2022-09-25 21:19,60.0,0.75,,,202209252055-KAKQ-WUUS51-SVRAKQ,BROWN,2022
MFL,2022-09-28 11:34,2022-09-28 14:45,2022-09-28 11:34,202209281445,FA,P,Y,251,NEW,,1032.7526906558276,2022-09-28 11:34,00000,N,ER,OO,False,2022-09-28 11:34,2022-09-28 12:29,,,,,202209281134-KMFL-WGUS82-FLSMFL,Hadi,2022
VEF,2022-09-29 19:06,2022-09-29 21:00,2022-09-29 19:06,202209292100,FA,P,Y,75,NEW,,181.23718455638442,2022-09-29 19:06,00000,N,ER,OO,False,2022-09-29 19:06,2022-09-29 20:13,,,,,202209291906-KVEF-WGUS85-FLSVEF,BKP,2022
MLB,2022-09-29 10:27,2022-09-29 13:30,2022-09-29 10:27,202209291330,FF,P,W,8,NEW,,3050.1074636974604,2022-09-29 10:27,00000,0,ER,OO,False,2022-09-29 10:27,2022-09-29 13:26,,,,,202209291027-KMLB-WGUS52-FFWMLB,JS,2022
PSR,2022-09-28 21:26,2022-09-28 22:28,2022-09-28 21:26,202209282300,DS,P,Y,121,NEW,,1790.278133602601,2022-09-28 21:26,,,,,False,2022-09-28 21:26,2022-09-28 22:28,,,,,202209282126-KPSR-WWUS55-DSWPSR,Hirsch,2022
MFL,2022-09-24 21:13,2022-09-24 21:45,2022-09-24 21:13,202209242145,MA,P,W,334,NEW,,1901.7480250819917,2022-09-24 21:13,,,,,False,2022-09-24 21:13,2022-09-24 21:35,34.0,0.0,,,202209242113-KMFL-WHUS52-SMWMFL,Hadi,2022
AKQ,2022-09-25 22:27,2022-09-25 23:00,2022-09-25 22:27,202209252300,SV,P,W,262,NEW,,1096.1166097290895,2022-09-25 22:27,,,,,False,2022-09-25 22:27,2022-09-25 22:59,60.0,0.75,,,202209252227-KAKQ-WUUS51-SVRAKQ,BROWN,2022
AJK,2022-09-25 21:46,2022-09-26 18:25,2022-09-25 21:46,202209280300,FA,P,Y,14,NEW,,106.89173341905493,2022-09-25 21:46,00000,N,ER,OO,False,2022-09-25 21:46,2022-09-26 05:14,,,,,202209252146-PAJK-WGAK87-FLSAJK,nicole.ferrin,2022
EPZ,2022-09-26 16:24,2022-09-26 18:30,2022-09-26 16:24,202209261830,FA,P,Y,558,NEW,,699.3457691354802,2022-09-26 16:24,00000,N,ER,OO,False,2022-09-26 16:24,2022-09-26 18:30,,,,,202209261624-KEPZ-WGUS84-FLSEPZ,JD,2022
AKQ,2022-09-25 22:07,2022-09-25 22:45,2022-09-25 22:07,202209252245,SV,P,W,261,NEW,,2098.7093738217877,2022-09-25 22:07,,,,,False,2022-09-25 22:07,2022-09-25 22:45,60.0,0.75,,,202209252207-KAKQ-WUUS51-SVRAKQ,BROWN,2022
AKQ,2022-09-25 20:18,2022-09-25 21:00,2022-09-25 20:18,202209252100,SV,P,W,258,NEW,,2613.4725132005865,2022-09-25 20:18,,,,,False,2022-09-25 20:18,2022-09-25 20:46,60.0,0.75,,,202209252018-KAKQ-WUUS51-SVRAKQ,BROWN,2022
MLB,2022-09-25 22:47,2022-09-26 00:15,2022-09-25 22:47,202209260015,FA,P,Y,151,NEW,,109.61449358533248,2022-09-25 22:47,00000,N,ER,OO,False,2022-09-25 22:47,2022-09-26 00:15,,,,,202209252247-KMLB-WGUS82-FLSMLB,SK,2022
CLE,2022-09-26 00:21,2022-09-26 03:53,2022-09-26 00:21,202209260415,FA,P,Y,93,NEW,,807.7152318227328,2022-09-26 00:21,00000,N,ER,OO,False,2022-09-26 00:21,2022-09-26 03:53,,,,,202209260021-KCLE-WGUS81-FLSCLE,26,2022
CLE,2022-09-25 14:51,2022-09-25 18:42,2022-09-25 14:51,202209252000,FA,P,Y,92,NEW,,539.5629081398376,2022-09-25 14:51,00000,N,ER,OO,False,2022-09-25 14:51,2022-09-25 18:42,,,,,202209251451-KCLE-WGUS81-FLSCLE,Sefcovic,2022
RLX,2022-09-25 16:22,2022-09-25 19:08,2022-09-25 16:22,202209251930,FF,P,W,111,NEW,,839.6295716664605,2022-09-25 16:22,00000,0,ER,OO,False,2022-09-25 16:22,2022-09-25 19:08,,,,,202209251622-KRLX-WGUS51-FFWRLX,JZ,2022
SGF,2022-09-25 00:08,2022-09-25 01:00,2022-09-25 00:08,202209250100,SV,P,W,221,NEW,,1589.9140551541257,2022-09-25 00:08,,,,,False,2022-09-25 00:08,2022-09-25 00:34,60.0,1.0,,,202209250008-KSGF-WUUS53-SVRSGF,Melto,2022
PHI,2022-09-25 18:48,2022-09-25 19:15,2022-09-25 18:48,202209251915,MA,P,W,118,NEW,,344.51118383910637,2022-09-25 18:48,,,,,False,2022-09-25 18:48,2022-09-25 19:15,34.0,0.0,,,202209251848-KPHI-WHUS51-SMWPHI,Fitzsimmons,2022
JAX,2022-09-29 08:13,2022-09-29 12:00,2022-09-29 08:13,202209291200,FA,P,Y,35,NEW,,2132.8925292997174,2022-09-29 08:13,00000,N,ER,OO,False,2022-09-29 08:13,2022-09-29 10:59,,,,,202209290813-KJAX-WGUS82-FLSJAX,WOLF,2022
CLE,2022-09-25 15:53,2022-09-25 17:19,2022-09-25 15:53,202209251800,MA,P,W,59,NEW,,2038.1029261665497,2022-09-25 15:53,,,,,False,2022-09-25 15:53,2022-09-25 17:19,34.0,0.75,,,202209251553-KCLE-WHUS51-SMWCLE,Sefcovic,2022
MFL,2022-09-27 16:48,2022-09-27 19:45,2022-09-27 16:48,202209271945,FA,P,Y,240,NEW,,1133.7152895017202,2022-09-27 16:48,00000,N,ER,OO,False,2022-09-27 16:48,2022-09-27 18:31,,,,,202209271648-KMFL-WGUS82-FLSMFL,BAXTER,2022
BUF,2022-09-25 22:55,2022-09-26 00:00,2022-09-25 22:55,202209260000,MA,P,W,104,NEW,,586.9731366443033,2022-09-25 22:55,,,,,False,2022-09-25 22:55,2022-09-25 23:28,34.0,0.75,,,202209252255-KBUF-WHUS51-SMWBUF,JLA,2022
VEF,2022-09-28 18:10,2022-09-28 21:15,2022-09-28 18:10,202209282115,FF,P,W,310,NEW,,1174.0425511573983,2022-09-28 18:10,00000,0,ER,OO,False,2022-09-28 18:10,2022-09-28 18:55,,,,CONSIDERABLE,202209281810-KVEF-WGUS55-FFWVEF,JV,2022
ALY,2022-09-26 19:02,2022-09-26 20:00,2022-09-26 19:02,202209262000,SV,P,W,116,NEW,,2278.886778898497,2022-09-26 19:02,,,,,False,2022-09-26 19:02,2022-09-26 19:35,60.0,0.75,,,202209261902-KALY-WUUS51-SVRALY,TAW,2022
JSJ,2022-09-29 18:03,2022-09-29 19:30,2022-09-29 18:03,202209291930,FA,P,Y,291,NEW,,156.06149050862155,2022-09-29 18:03,00000,N,ER,OO,False,2022-09-29 18:03,2022-09-29 19:25,,,,,202209291803-TJSJ-WGCA82-FLSSJU,CAM,2022
MFL,2022-09-27 22:44,2022-09-28 00:45,2022-09-27 22:44,202209280045,FA,P,Y,246,NEW,,1252.5459196405966,2022-09-27 22:44,00000,N,ER,OO,False,2022-09-27 22:44,2022-09-28 00:45,,,,,202209272244-KMFL-WGUS82-FLSMFL,SB,2022
RNK,2022-09-25 20:28,2022-09-25 21:15,2022-09-25 20:28,202209252115,SV,P,W,272,NEW,,1704.0806492300044,2022-09-25 20:28,,,,,False,2022-09-25 20:28,2022-09-25 20:48,60.0,1.0,,,202209252028-KRNK-WUUS51-SVRRNK,ET,2022
TBW,2022-09-28 16:03,2022-09-28 18:00,2022-09-28 16:03,202209281800,EW,P,W,2,NEW,,695.1727667760628,2022-09-28 16:03,,,,,False,2022-09-28 16:03,2022-09-28 18:00,,,,,202209281603-KTBW-WFUS52-EWWTBW,TBW,2022
AJK,2022-09-26 23:51,2022-09-27 22:37,2022-09-26 23:51,202209280900,FA,P,Y,16,NEW,,54.7471209860637,2022-09-26 23:51,00000,N,ER,OO,False,2022-09-26 23:51,2022-09-27 07:14,,,,,202209262351-PAJK-WGAK87-FLSAJK,aaron.jacobs,2022
SLC,2022-09-29 02:01,2022-09-29 03:00,2022-09-29 02:01,202209290300,SV,P,W,78,NEW,,2851.7248646244625,2022-09-29 02:01,,,,,False,2022-09-29 02:01,2022-09-29 02:11,60.0,0.75,,,202209290201-KSLC-WUUS55-SVRSLC,JW,2022
HFO,2022-09-25 11:00,2022-09-25 13:29,2022-09-25 11:00,202209251400,FA,P,Y,63,NEW,,853.9053414580239,2022-09-25 11:00,00000,N,ER,OO,False,2022-09-25 11:00,2022-09-25 13:29,,,,,202209251100-PHFO-WGHW80-FLSHFO,RCB,2022
CLE,2022-09-26 22:34,2022-09-27 01:29,2022-09-26 22:34,202209270230,FF,P,W,24,NEW,,613.7518725518509,2022-09-26 22:34,00000,0,ER,OO,False,2022-09-26 22:34,2022-09-27 01:29,,,,,202209262234-KCLE-WGUS51-FFWCLE,26,2022
CLE,2022-09-26 22:23,2022-09-26 22:34,2022-09-26 22:23,202209270230,FA,P,Y,96,NEW,,613.7518725518509,2022-09-26 22:23,00000,N,ER,OO,False,2022-09-26 22:23,2022-09-26 22:34,,,,,202209262223-KCLE-WGUS81-FLSCLE,26,2022
MEG,2022-09-24 23:18,2022-09-24 23:43,2022-09-24 23:18,202209250000,SV,P,W,211,NEW,,642.8462241254482,2022-09-24 23:18,,,,,False,2022-09-24 23:18,2022-09-24 23:43,60.0,1.0,,,202209242318-KMEG-WUUS54-SVRMEG,,2022
LWX,2022-09-25 20:46,2022-09-25 21:15,2022-09-25 20:46,202209252115,SV,P,W,411,NEW,,281.0567823855661,2022-09-25 20:46,,,,,False,2022-09-25 20:46,2022-09-25 21:01,60.0,1.0,,,202209252046-KLWX-WUUS51-SVRLWX,KJP,2022
VEF,2022-09-28 19:05,2022-09-28 22:15,2022-09-28 19:05,202209282215,FF,P,W,311,NEW,,214.81103454134603,2022-09-28 19:05,00000,0,ER,OO,False,2022-09-28 19:05,2022-09-28 19:59,,,,CONSIDERABLE,202209281905-KVEF-WGUS55-FFWVEF,JV,2022
BRO,2022-09-27 19:33,2022-09-27 20:47,2022-09-27 19:33,202209272100,FA,P,Y,62,NEW,,312.19797583424094,2022-09-27 19:33,00000,N,ER,OO,False,2022-09-27 19:33,2022-09-27 20:47,,,,,202209271933-KBRO-WGUS84-FLSBRO,Mejia,2022
MLB,2022-09-29 04:58,2022-09-29 08:00,2022-09-29 04:58,202209290800,FF,P,W,3,NEW,,3116.7780217832087,2022-09-29 04:58,00000,0,ER,OO,False,2022-09-29 04:58,2022-09-29 07:41,,,,CONSIDERABLE,202209290458-KMLB-WGUS52-FFWMLB,CL,2022
MLB,2022-09-25 20:49,2022-09-25 22:15,2022-09-25 20:49,202209252215,FA,P,Y,150,NEW,,325.36385810484353,2022-09-25 20:49,00000,N,ER,OO,False,2022-09-25 20:49,2022-09-25 22:15,,,,,202209252049-KMLB-WGUS82-FLSMLB,SK,2022
VEF,2022-09-29 21:06,2022-09-29 23:00,2022-09-29 21:06,202209292300,FF,P,W,314,NEW,,407.8719039508442,2022-09-29 21:06,00000,0,ER,OO,False,2022-09-29 21:06,2022-09-29 21:53,,,,CONSIDERABLE,202209292106-KVEF-WGUS55-FFWVEF,BKP,2022
CRP,2022-09-26 22:15,2022-09-26 23:00,2022-09-26 22:15,202209262300,MA,P,W,39,NEW,,650.4725517876625,2022-09-26 22:15,,,,,False,2022-09-26 22:15,2022-09-26 23:00,34.0,0.75,,,202209262215-KCRP-WHUS54-SMWCRP,TE,2022
LWX,2022-09-25 17:05,2022-09-25 17:45,2022-09-25 17:05,202209251745,SV,P,W,408,NEW,,2454.992509030178,2022-09-25 17:05,,,,,False,2022-09-25 17:05,2022-09-25 17:16,60.0,1.0,,,202209251705-KLWX-WUUS51-SVRLWX,Belak,2022
PHI,2022-09-25 20:21,2022-09-25 21:00,2022-09-25 20:21,202209252100,MA,P,W,119,NEW,,1064.8826775598016,2022-09-25 20:21,,,,,False,2022-09-25 20:21,2022-09-25 20:40,34.0,0.75,,,202209252021-KPHI-WHUS51-SMWPHI,BIRCHFIELD,2022
CLE,2022-09-26 16:02,2022-09-26 17:30,2022-09-26 16:02,202209261730,MA,P,W,62,NEW,,6958.331720490477,2022-09-26 16:02,,,,,False,2022-09-26 16:02,2022-09-26 17:08,34.0,0.0,,,202209261602-KCLE-WHUS51-SMWCLE,Clark,2022
BUF,2022-09-26 21:57,2022-09-26 22:15,2022-09-26 21:57,202209262215,MA,P,W,111,NEW,,360.01260454528455,2022-09-26 21:57,,,,,False,2022-09-26 21:57,2022-09-26 22:08,40.0,0.0,,,202209262157-KBUF-WHUS51-SMWBUF,Mitchell,2022
MLB,2022-09-29 09:57,2022-09-29 14:00,2022-09-29 09:57,202209291400,FF,P,W,7,NEW,,726.6273177935225,2022-09-29 09:57,00000,0,ER,OO,False,2022-09-29 09:57,2022-09-29 13:51,,,,CONSIDERABLE,202209290957-KMLB-WGUS52-FFWMLB,JS,2022
SGX,2022-09-29 00:34,2022-09-29 01:30,2022-09-29 00:34,202209290130,FA,P,Y,108,NEW,,2128.994937436369,2022-09-29 00:34,00000,N,ER,OO,False,2022-09-29 00:34,2022-09-29 01:25,,,,,202209290034-KSGX-WGUS86-FLSSGX,JMS,2022
MRX,2022-09-25 21:22,2022-09-25 21:45,2022-09-25 21:22,202209252145,SV,P,W,182,NEW,,683.6091705278775,2022-09-25 21:22,,,,,False,2022-09-25 21:22,2022-09-25 21:45,60.0,0.75,,,202209252122-KMRX-WUUS54-SVRMRX,BW,2022
MKX,2022-09-25 22:10,2022-09-25 22:45,2022-09-25 22:10,202209252245,SV,P,W,106,NEW,,2123.7758239676405,2022-09-25 22:10,,,,,False,2022-09-25 22:10,2022-09-25 22:31,60.0,0.88,,,202209252210-KMKX-WUUS53-SVRMKX,PATTERSON,2022
CLE,2022-09-25 13:53,2022-09-25 16:00,2022-09-25 13:53,202209251600,MA,P,W,58,NEW,,2445.503049022024,2022-09-25 13:53,,,,,False,2022-09-25 13:53,2022-09-25 14:35,34.0,0.0,,,202209251353-KCLE-WHUS51-SMWCLE,Sefcovic,2022
MEG,2022-09-25 09:44,2022-09-25 12:45,2022-09-25 09:44,202209251245,FF,P,W,19,NEW,,444.49380145405956,2022-09-25 09:44,00000,0,ER,OO,False,2022-09-25 09:44,2022-09-25 12:49,,,,,202209250944-KMEG-WGUS54-FFWMEG,,2022
MFL,2022-09-27 23:48,2022-09-28 00:45,2022-09-27 23:48,202209280045,FA,P,Y,247,NEW,,775.7565483250627,2022-09-27 23:48,00000,N,ER,OO,False,2022-09-27 23:48,2022-09-28 00:45,,,,,202209272348-KMFL-WGUS82-FLSMFL,SB,2022
BOX,2022-09-26 04:17,2022-09-26 05:15,2022-09-26 04:17,202209260515,MA,P,W,69,NEW,,990.9662786400302,2022-09-26 04:17,,,,,False,2022-09-26 04:17,2022-09-26 05:15,34.0,0.75,,,202209260417-KBOX-WHUS51-SMWBOX,Frank,2022
VEF,2022-09-28 21:35,2022-09-29 00:45,2022-09-28 21:35,202209290045,FA,P,Y,74,NEW,,558.483227158789,2022-09-28 21:35,00000,N,ER,OO,False,2022-09-28 21:35,2022-09-28 23:13,,,,,202209282135-KVEF-WGUS85-FLSVEF,JV,2022
PSR,2022-09-28 21:59,2022-09-29 01:21,2022-09-28 21:59,202209290400,FF,P,W,309,NEW,,1125.041485890281,2022-09-28 21:59,00000,0,ER,OO,False,2022-09-28 21:59,2022-09-29 01:21,,,,CONSIDERABLE,202209282159-KPSR-WGUS55-FFWPSR,Hirsch,2022
CLE,2022-09-25 11:58,2022-09-25 14:00,2022-09-25 11:58,202209251400,MA,P,W,57,NEW,,4500.708660544011,2022-09-25 11:58,,,,,False,2022-09-25 11:58,2022-09-25 13:14,34.0,0.0,,,202209251158-KCLE-WHUS51-SMWCLE,Sullivan,2022
TBW,2022-09-28 23:29,2022-09-29 01:30,2022-09-28 23:29,202209290130,EW,P,W,5,NEW,,6304.833507900824,2022-09-28 23:29,,,,,False,2022-09-28 23:29,2022-09-29 01:30,,,,,202209282329-KTBW-WFUS52-EWWTBW,TBW,2022
OKX,2022-09-26 03:14,2022-09-26 04:00,2022-09-26 03:14,202209260400,SV,P,W,54,NEW,,1091.0576108123387,2022-09-26 03:14,,,,,False,2022-09-26 03:14,2022-09-26 03:39,60.0,0.75,,,202209260314-KOKX-WUUS51-SVROKX,DR,2022
TWC,2022-09-28 20:19,2022-09-28 22:15,2022-09-28 20:19,202209282215,FA,P,Y,282,NEW,,1136.4905543955879,2022-09-28 20:19,00000,N,ER,OO,False,2022-09-28 20:19,2022-09-28 22:14,,,,,202209282019-KTWC-WGUS85-FLSTWC,KRG,2022
MLB,2022-09-28 12:16,2022-09-28 12:45,2022-09-28 12:16,202209281245,TO,P,W,21,NEW,,321.0264639688415,2022-09-28 12:16,,,,,False,2022-09-28 12:16,2022-09-28 12:41,,0.75,RADAR INDICATED,,202209281216-KMLB-WFUS52-TORMLB,Sedlock,2022
MFL,2022-09-24 21:18,2022-09-24 21:45,2022-09-24 21:18,202209242145,MA,P,W,335,NEW,,1221.3123359411632,2022-09-24 21:18,,,,,False,2022-09-24 21:18,2022-09-24 21:45,34.0,0.0,,,202209242118-KMFL-WHUS52-SMWMFL,Hadi,2022
MLB,2022-09-28 12:48,2022-09-28 14:45,2022-09-28 12:48,202209281445,FA,P,W,13,NEW,,861.9201858937852,2022-09-28 12:48,00000,0,ER,OO,False,2022-09-28 12:48,2022-09-28 14:45,,,,,202209281248-KMLB-WGUS42-FLWMLB,JS,2022
CLE,2022-09-27 01:58,2022-09-27 06:00,2022-09-27 01:58,202209270600,FA,P,Y,98,NEW,,490.82205938314246,2022-09-27 01:58,00000,N,ER,OO,False,2022-09-27 01:58,2022-09-27 06:00,,,,,202209270158-KCLE-WGUS81-FLSCLE,26,2022
CLE,2022-09-26 06:56,2022-09-26 10:00,2022-09-26 06:56,202209261000,FA,P,Y,94,NEW,,687.0790037291413,2022-09-26 06:56,00000,N,ER,OO,False,2022-09-26 06:56,2022-09-26 09:51,,,,,202209260656-KCLE-WGUS81-FLSCLE,Kahn,2022
LWX,2022-09-25 16:10,2022-09-25 16:43,2022-09-25 16:10,202209251700,SV,P,W,407,NEW,,785.7512378539028,2022-09-25 16:10,,,,,False,2022-09-25 16:10,2022-09-25 16:23,60.0,1.0,,,202209251610-KLWX-WUUS51-SVRLWX,Belak,2022
GRR,2022-09-26 00:45,2022-09-26 01:47,2022-09-26 00:45,202209260215,SV,P,W,64,NEW,,5012.250716437093,2022-09-26 00:45,,,,,False,2022-09-26 00:45,2022-09-26 01:21,60.0,0.75,,,202209260045-KGRR-WUUS53-SVRGRR,Thielke,2022
PSR,2022-09-28 22:10,2022-09-29 00:58,2022-09-28 22:10,202209290415,FF,P,W,310,NEW,,676.5666087168034,2022-09-28 22:10,00000,0,ER,OO,False,2022-09-28 22:10,2022-09-29 00:14,,,,CONSIDERABLE,202209282210-KPSR-WGUS55-FFWPSR,Hirsch,2022
LZK,2022-09-25 00:15,2022-09-25 00:45,2022-09-25 00:15,202209250045,SV,P,W,355,NEW,,648.2929849970884,2022-09-25 00:15,,,,,False,2022-09-25 00:15,2022-09-25 00:22,60.0,1.0,,,202209250015-KLZK-WUUS54-SVRLZK,62,2022
MFL,2022-09-28 00:14,2022-09-28 02:15,2022-09-28 00:14,202209280215,FA,P,Y,248,NEW,,1026.708042910568,2022-09-28 00:14,00000,N,ER,OO,False,2022-09-28 00:14,2022-09-28 02:15,,,,,202209280014-KMFL-WGUS82-FLSMFL,SB,2022
CLE,2022-09-27 15:49,2022-09-27 20:00,2022-09-27 15:49,202209272000,FA,P,Y,99,NEW,,1934.9570094997716,2022-09-27 15:49,00000,N,ER,OO,False,2022-09-27 15:49,2022-09-27 17:16,,,,,202209271549-KCLE-WGUS81-FLSCLE,Sefcovic,2022
MEG,2022-09-25 01:26,2022-09-25 02:15,2022-09-25 01:26,202209250215,SV,P,W,213,NEW,,2691.520201949027,2022-09-25 01:26,,,,,False,2022-09-25 01:26,2022-09-25 01:45,60.0,1.0,,,202209250126-KMEG-WUUS54-SVRMEG,,2022
GUM,2022-09-24 13:26,2022-09-24 15:15,2022-09-24 13:26,202209241515,FA,P,Y,43,NEW,,382.6949342526802,2022-09-24 13:26,00000,N,ER,OO,False,2022-09-24 13:26,2022-09-24 15:15,,,,,202209241326-PGUM-WGMY80-FLSGUM,EP,2022
BUF,2022-09-26 22:53,2022-09-26 23:45,2022-09-26 22:53,202209262345,MA,P,W,112,NEW,,2006.9206461680817,2022-09-26 22:53,,,,,False,2022-09-26 22:53,2022-09-26 23:23,40.0,0.0,,,202209262253-KBUF-WHUS51-SMWBUF,Thomas,2022
TBW,2022-09-26 22:54,2022-09-27 01:00,2022-09-26 22:54,202209270100,FA,P,Y,120,NEW,,745.5001721635093,2022-09-26 22:54,00000,N,ER,OO,False,2022-09-26 22:54,2022-09-27 01:00,,,,,202209262254-KTBW-WGUS82-FLSTBW,TBW,2022
MFL,2022-09-27 20:48,2022-09-27 23:45,2022-09-27 20:48,202209272345,FA,P,Y,245,NEW,,1331.6290838954799,2022-09-27 20:48,00000,N,ER,OO,False,2022-09-27 20:48,2022-09-27 23:45,,,,,202209272048-KMFL-WGUS82-FLSMFL,BAXTER,2022
AJK,2022-09-26 18:25,2022-09-27 23:33,2022-09-26 18:25,202209280300,FA,P,W,4,NEW,,105.00739323153424,2022-09-26 18:25,00000,0,ER,OO,False,2022-09-26 18:25,2022-09-27 00:17,,,,,202209261825-PAJK-WGAK47-FLWAJK,nicole.ferrin,2022
MLB,2022-09-28 16:53,2022-09-28 17:15,2022-09-28 16:53,202209281715,TO,P,W,22,NEW,,217.58945195862282,2022-09-28 16:53,,,,,False,2022-09-28 16:53,2022-09-28 17:10,,0.75,RADAR INDICATED,,202209281653-KMLB-WFUS52-TORMLB,Sedlock,2022
TBW,2022-09-28 21:52,2022-09-29 01:00,2022-09-28 21:52,202209290100,FF,P,W,6,NEW,,10147.522639269393,2022-09-28 21:52,00000,0,ER,OO,False,2022-09-28 21:52,2022-09-29 01:00,,,,,202209282152-KTBW-WGUS52-FFWTBW,TBW,2022
AKQ,2022-09-25 21:35,2022-09-25 22:15,2022-09-25 21:35,202209252215,SV,P,W,260,NEW,,1405.1307047118853,2022-09-25 21:35,,,,,False,2022-09-25 21:35,2022-09-25 22:15,60.0,0.75,,,202209252135-KAKQ-WUUS51-SVRAKQ,BROWN,2022
CLE,2022-09-26 23:05,2022-09-27 02:30,2022-09-26 23:05,202209270230,FA,P,Y,97,NEW,,371.78389777387486,2022-09-26 23:05,00000,N,ER,OO,False,2022-09-26 23:05,2022-09-27 02:24,,,,,202209262305-KCLE-WGUS81-FLSCLE,26,2022
JSJ,2022-09-29 22:07,2022-09-30 00:11,2022-09-29 22:07,202209300115,FA,P,Y,295,NEW,,214.86421578687316,2022-09-29 22:07,00000,N,ER,OO,False,2022-09-29 22:07,2022-09-30 00:11,,,,,202209292207-TJSJ-WGCA82-FLSSJU,JA,2022
VEF,2022-09-29 21:23,2022-09-29 22:18,2022-09-29 21:23,202209300030,FF,P,W,315,NEW,,192.1344285329732,2022-09-29 21:23,00000,0,ER,OO,False,2022-09-29 21:23,2022-09-29 22:18,,,,CONSIDERABLE,202209292123-KVEF-WGUS55-FFWVEF,BKP,2022
MKX,2022-09-25 23:40,2022-09-26 00:15,2022-09-25 23:40,202209260015,SV,P,W,110,NEW,,2162.3708956780188,2022-09-25 23:40,,,,,False,2022-09-25 23:40,2022-09-25 23:51,60.0,0.88,,,202209252340-KMKX-WUUS53-SVRMKX,PATTERSON,2022
MLB,2022-09-28 11:34,2022-09-28 13:30,2022-09-28 11:34,202209281330,FA,P,W,12,NEW,,1936.9901560920287,2022-09-28 11:34,00000,0,ER,OO,False,2022-09-28 11:34,2022-09-28 13:30,,,,,202209281134-KMLB-WGUS42-FLWMLB,JS,2022
PSR,2022-09-29 22:03,2022-09-30 01:15,2022-09-29 22:03,202209300115,FA,P,Y,206,NEW,,527.6691214686316,2022-09-29 22:03,00000,N,ER,OO,False,2022-09-29 22:03,2022-09-30 01:15,,,,,202209292203-KPSR-WGUS85-FLSPSR,Hirsch,2022
GRR,2022-09-25 23:14,2022-09-26 00:45,2022-09-25 23:14,202209260045,MA,P,W,44,NEW,,7070.371325182776,2022-09-25 23:14,,,,,False,2022-09-25 23:14,2022-09-26 00:22,40.0,0.0,,,202209252314-KGRR-WHUS53-SMWGRR,Thielke,2022
JSJ,2022-09-28 20:01,2022-09-28 22:00,2022-09-28 20:01,202209282200,FA,P,Y,289,NEW,,125.21213713073567,2022-09-28 20:01,00000,N,ER,OO,False,2022-09-28 20:01,2022-09-28 21:55,,,,,202209282001-TJSJ-WGCA82-FLSSJU,JA,2022
MEG,2022-09-25 09:18,2022-09-25 09:44,2022-09-25 09:18,202209251215,FA,P,Y,134,NEW,,444.49389777442707,2022-09-25 09:18,00000,N,ER,OO,False,2022-09-25 09:18,2022-09-25 09:44,,,,,202209250918-KMEG-WGUS84-FLSMEG,SMW,2022
KEY,2022-09-27 04:27,2022-09-27 04:47,2022-09-27 04:27,202209270500,TO,P,W,1,NEW,,71.33913468352331,2022-09-27 04:27,,,,,False,2022-09-27 04:27,2022-09-27 04:47,,0.0,RADAR INDICATED,,202209270427-KKEY-WFUS52-TORKEY,JAM,2022
MFL,2022-09-27 20:04,2022-09-27 23:00,2022-09-27 20:04,202209272300,FA,P,Y,244,NEW,,2526.0891427814418,2022-09-27 20:04,00000,N,ER,OO,False,2022-09-27 20:04,2022-09-27 21:36,,,,,202209272004-KMFL-WGUS82-FLSMFL,BAXTER,2022
LIX,2022-09-25 22:40,2022-09-25 23:27,2022-09-25 22:40,202209252345,MA,P,W,417,NEW,,986.6222050546802,2022-09-25 22:40,,,,,False,2022-09-25 22:40,2022-09-25 23:27,34.0,0.75,,,202209252240-KLIX-WHUS54-SMWLIX,MEFFER,2022
